"","year","track","artist","decade","track_title","line","word"
"2784","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",20,"ride"
"2785","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",20,"train"
"2786","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",21,"strong"
"2787","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",21,"sudden"
"2788","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",21,"cruel"
"2789","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",22,"save"
"2790","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",22,"life"
"2791","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",23,"love"
"2792","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",23,"fair"
"2793","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",24,"care"
"2794","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",26,"hold"
"2795","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",28,"feel"
"2796","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",28,"power"
"2797","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",28,"love"
"2798","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",29,"feel"
"2799","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",29,"power"
"2800","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",29,"love"
"2801","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",30,"feel"
"2802","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",31,"hmmm"
"2803","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",32,NA
"2804","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",33,"money"
"2805","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",33,"fame"
"2806","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",34,"credit"
"2807","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",34,"card"
"2808","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",34,"ride"
"2809","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",34,"train"
"2810","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",35,"tougher"
"2811","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",35,"diamonds"
"2812","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",35,"stronger"
"2813","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",35,"steel"
"2814","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",36,"feel"
"2815","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",36,"nothin"
"2816","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",36,"till"
"2817","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",36,"feel"
"2818","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",37,"feel"
"2819","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",37,"power"
"2820","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",37,"feel"
"2821","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",37,"power"
"2822","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",37,"love"
"2823","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",38,"power"
"2824","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",38,"power"
"2825","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",38,"love"
"2826","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",39,"feel"
"2827","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",39,"power"
"2828","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",39,"love"
"2829","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",40,"feel"
"2830","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",40,"power"
"2831","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",40,"love"
"2832","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",41,"feel"
"2833","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",41,"power"
"2834","1986","""The Power of Love""","Huey Lewis and the News","1980s","The Power of Love",41,"love"
"2835","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",1,NA
"2836","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",2,"love"
"2837","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",3,"heart"
"2838","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",3,"hidden"
"2839","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",3,"stars"
"2840","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",4,"life"
"2841","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",4,"wasted"
"2842","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",4,"time"
"2843","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",5,"inside"
"2844","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",5,"heart"
"2845","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",5,"inside"
"2846","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",5,"mine"
"2847","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",6,"bad"
"2848","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",7,"world"
"2849","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",7,"fair"
"2850","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",8,"walk"
"2851","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",8,"blind"
"2852","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",9,"falling"
"2853","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",10,"bring"
"2854","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",10,"love"
"2855","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",11,"bring"
"2856","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",11,"love"
"2857","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",11,"ohoh"
"2858","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",12,"bring"
"2859","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",12,"love"
"2860","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",13,"love"
"2861","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",13,"thinking"
"2862","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",14,"worlds"
"2863","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",14,"hanging"
"2864","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",15,"facing"
"2865","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",15,"fear"
"2866","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",15,"standing"
"2867","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",16,"yearning"
"2868","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",16,"real"
"2869","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",17,"feeling"
"2870","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",18,"bad"
"2871","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",19,"world"
"2872","1987","""Higher Love""","Steve Winwood","1980s","Higher Love",19,"fair"
